date,url,sku,source,visits,unique_visitors,avg_time_on_page,bounce_rate
2023-10-11,/produit-9,SKU009,facebook,268,199,154,0.36
2023-10-11,/produit-9,SKU009,newsletter,477,390,152,0.43
2023-10-11,/produit-9,SKU009,direct,332,261,200,0.52
2023-10-11,/produit-9,SKU009,instagram,145,131,116,0.27
2023-10-11,/produit-10,SKU010,google,173,153,121,0.46
2023-10-11,/produit-10,SKU010,facebook,412,297,124,0.35
2023-10-11,/produit-10,SKU010,newsletter,65,51,254,0.24
2023-10-11,/produit-10,SKU010,direct,130,118,152,0.62
2023-10-11,/produit-10,SKU010,instagram,464,436,194,0.61
2023-10-12,/produit-1,SKU001,google,482,364,356,0.47
2023-10-12,/produit-1,SKU001,facebook,167,145,223,0.65
2023-10-12,/produit-1,SKU001,newsletter,205,176,177,0.62
2023-10-12,/produit-1,SKU001,direct,312,219,75,0.27
2023-10-12,/produit-1,SKU001,instagram,433,407,152,0.33
2023-10-12,/produit-2,SKU002,google,390,273,118,0.38
2023-10-12,/produit-2,SKU002,facebook,119,102,149,0.52
2023-10-12,/produit-2,SKU002,newsletter,370,333,250,0.64
2023-10-12,/produit-2,SKU002,direct,168,128,134,0.37
2023-10-12,/produit-2,SKU002,instagram,483,451,219,0.58
2023-10-12,/produit-3,SKU003,google,411,387,102,0.52
2023-10-12,/produit-3,SKU003,facebook,377,289,149,0.47
2023-10-12,/produit-3,SKU003,newsletter,260,237,214,0.53
2023-10-12,/produit-3,SKU003,direct,306,233,203,0.37
2023-10-12,/produit-3,SKU003,instagram,311,241,161,0.63
2023-10-12,/produit-4,SKU004,google,326,295,198,0.62
2023-10-12,/produit-4,SKU004,facebook,249,210,182,0.47
2023-10-12,/produit-4,SKU004,newsletter,60,49,69,0.49
2023-10-12,/produit-4,SKU004,direct,406,382,173,0.55
2023-10-12,/produit-4,SKU004,instagram,473,375,168,0.35
2023-10-12,/produit-5,SKU005,google,385,326,243,0.66
2023-10-12,/produit-5,SKU005,facebook,184,142,185,0.47
2023-10-12,/produit-5,SKU005,newsletter,96,78,178,0.44
2023-10-12,/produit-5,SKU005,direct,213,201,165,0.35
2023-10-12,/produit-5,SKU005,instagram,356,278,192,0.3
2023-10-12,/produit-6,SKU006,google,191,146,86,0.54
2023-10-12,/produit-6,SKU006,facebook,430,403,133,0.5
2023-10-12,/produit-6,SKU006,newsletter,369,285,176,0.46
2023-10-12,/produit-6,SKU006,direct,146,121,73,0.67
2023-10-12,/produit-6,SKU006,instagram,184,170,270,0.62
2023-10-12,/produit-7,SKU007,google,458,418,152,0.55
2023-10-12,/produit-7,SKU007,facebook,450,382,208,0.35
2023-10-12,/produit-7,SKU007,newsletter,401,312,142,0.44
2023-10-12,/produit-7,SKU007,direct,128,112,99,0.36
2023-10-12,/produit-7,SKU007,instagram,382,314,160,0.63
2023-10-12,/produit-8,SKU008,google,190,145,157,0.64
2023-10-12,/produit-8,SKU008,facebook,272,217,174,0.61
2023-10-12,/produit-8,SKU008,newsletter,460,326,283,0.38
2023-10-12,/produit-8,SKU008,direct,410,388,166,0.66
2023-10-12,/produit-8,SKU008,instagram,496,370,197,0.25
2023-10-12,/produit-9,SKU009,google,392,344,253,0.65
2023-10-12,/produit-9,SKU009,facebook,408,340,207,0.29
2023-10-12,/produit-9,SKU009,newsletter,419,343,143,0.37
2023-10-12,/produit-9,SKU009,direct,372,293,180,0.43
2023-10-12,/produit-9,SKU009,instagram,203,185,283,0.48
2023-10-12,/produit-10,SKU010,google,520,449,187,0.43
2023-10-12,/produit-10,SKU010,facebook,305,227,131,0.47
2023-10-12,/produit-10,SKU010,newsletter,100,81,150,0.55
2023-10-12,/produit-10,SKU010,direct,436,333,286,0.46
2023-10-12,/produit-10,SKU010,instagram,456,382,165,0.51
2023-10-13,/produit-1,SKU001,google,167,156,175,0.65
2023-10-13,/produit-1,SKU001,facebook,254,219,132,0.67
2023-10-13,/produit-1,SKU001,newsletter,158,124,90,0.52
2023-10-13,/produit-1,SKU001,direct,449,412,57,0.5
2023-10-13,/produit-1,SKU001,instagram,248,222,154,0.37
2023-10-13,/produit-2,SKU002,google,197,156,52,0.22
2023-10-13,/produit-2,SKU002,facebook,347,268,227,0.52
2023-10-13,/produit-2,SKU002,newsletter,509,371,260,0.45
2023-10-13,/produit-2,SKU002,direct,82,75,200,0.39
2023-10-13,/produit-2,SKU002,instagram,339,286,295,0.65
2023-10-13,/produit-3,SKU003,google,367,263,127,0.23
2023-10-13,/produit-3,SKU003,facebook,122,100,167,0.37
2023-10-13,/produit-3,SKU003,newsletter,508,442,201,0.27
2023-10-13,/produit-3,SKU003,direct,338,261,76,0.4
2023-10-13,/produit-3,SKU003,instagram,73,66,114,0.57
2023-10-13,/produit-4,SKU004,google,124,91,181,0.39
2023-10-13,/produit-4,SKU004,facebook,152,119,146,0.21
2023-10-13,/produit-4,SKU004,newsletter,357,329,94,0.22
2023-10-13,/produit-4,SKU004,direct,292,214,178,0.3
2023-10-13,/produit-4,SKU004,instagram,507,445,261,0.32
2023-10-13,/produit-5,SKU005,google,481,346,203,0.56
2023-10-13,/produit-5,SKU005,facebook,205,175,190,0.24
2023-10-13,/produit-5,SKU005,newsletter,136,105,85,0.5
2023-10-13,/produit-5,SKU005,direct,91,63,116,0.39
2023-10-13,/produit-5,SKU005,instagram,174,130,198,0.34
2023-10-13,/produit-6,SKU006,google,446,330,136,0.27
2023-10-13,/produit-6,SKU006,facebook,433,320,189,0.49
2023-10-13,/produit-6,SKU006,newsletter,432,384,269,0.28
2023-10-13,/produit-6,SKU006,direct,87,63,343,0.67
2023-10-13,/produit-6,SKU006,instagram,256,219,230,0.61
2023-10-13,/produit-7,SKU007,google,259,209,244,0.22
2023-10-13,/produit-7,SKU007,facebook,279,222,128,0.59
2023-10-13,/produit-7,SKU007,newsletter,68,56,114,0.4
2023-10-13,/produit-7,SKU007,direct,429,340,158,0.23
2023-10-13,/produit-7,SKU007,instagram,57,52,153,0.36
2023-10-13,/produit-8,SKU008,google,459,416,180,0.43
2023-10-13,/produit-8,SKU008,facebook,139,97,246,0.68
2023-10-13,/produit-8,SKU008,newsletter,51,43,156,0.62
2023-10-13,/produit-8,SKU008,direct,174,131,225,0.47
2023-10-13,/produit-8,SKU008,instagram,521,409,129,0.31
2023-10-13,/produit-9,SKU009,google,123,89,118,0.2
2023-10-13,/produit-9,SKU009,facebook,304,257,150,0.48
2023-10-13,/produit-9,SKU009,newsletter,123,88,129,0.44
2023-10-13,/produit-9,SKU009,direct,73,56,135,0.34
2023-10-13,/produit-9,SKU009,instagram,183,148,167,0.56
2023-10-13,/produit-10,SKU010,google,329,279,272,0.68
2023-10-13,/produit-10,SKU010,facebook,238,192,165,0.27
2023-10-13,/produit-10,SKU010,newsletter,416,394,168,0.59
2023-10-13,/produit-10,SKU010,direct,236,223,241,0.2
2023-10-13,/produit-10,SKU010,instagram,309,244,95,0.54
2023-10-14,/produit-1,SKU001,google,157,116,134,0.45
2023-10-14,/produit-1,SKU001,facebook,483,386,162,0.33
2023-10-14,/produit-1,SKU001,newsletter,153,115,165,0.52
2023-10-14,/produit-1,SKU001,direct,106,79,199,0.37
2023-10-14,/produit-1,SKU001,instagram,53,44,169,0.47
2023-10-14,/produit-2,SKU002,google,140,102,266,0.4
2023-10-14,/produit-2,SKU002,facebook,416,358,155,0.33
2023-10-14,/produit-2,SKU002,newsletter,69,54,180,0.33
2023-10-14,/produit-2,SKU002,direct,378,288,192,0.41
2023-10-14,/produit-2,SKU002,instagram,356,304,216,0.3
2023-10-14,/produit-3,SKU003,google,330,313,265,0.57
2023-10-14,/produit-3,SKU003,facebook,390,283,197,0.61
2023-10-14,/produit-3,SKU003,newsletter,461,324,183,0.5
2023-10-14,/produit-3,SKU003,direct,401,292,187,0.38
2023-10-14,/produit-3,SKU003,instagram,284,225,118,0.45
2023-10-14,/produit-4,SKU004,google,347,264,216,0.47
2023-10-14,/produit-4,SKU004,facebook,426,314,233,0.28
2023-10-14,/produit-4,SKU004,newsletter,389,338,167,0.61
2023-10-14,/produit-4,SKU004,direct,49,37,166,0.62
2023-10-14,/produit-4,SKU004,instagram,380,275,123,0.45
2023-10-14,/produit-5,SKU005,google,278,213,176,0.24
2023-10-14,/produit-5,SKU005,facebook,363,317,247,0.28
2023-10-14,/produit-5,SKU005,newsletter,283,256,99,0.66
2023-10-14,/produit-5,SKU005,direct,92,76,160,0.46
2023-10-14,/produit-5,SKU005,instagram,352,256,132,0.23
2023-10-14,/produit-6,SKU006,google,104,93,191,0.48
2023-10-14,/produit-6,SKU006,facebook,300,224,214,0.23
2023-10-14,/produit-6,SKU006,newsletter,158,141,169,0.6
2023-10-14,/produit-6,SKU006,direct,453,376,153,0.61
2023-10-14,/produit-6,SKU006,instagram,161,127,194,0.25
2023-10-14,/produit-7,SKU007,google,270,208,176,0.27
2023-10-14,/produit-7,SKU007,facebook,71,59,166,0.4
2023-10-14,/produit-7,SKU007,newsletter,170,148,218,0.25
2023-10-14,/produit-7,SKU007,direct,301,235,163,0.67
2023-10-14,/produit-7,SKU007,instagram,41,28,176,0.34
2023-10-14,/produit-8,SKU008,google,108,100,153,0.51
2023-10-14,/produit-8,SKU008,facebook,479,404,140,0.44
2023-10-14,/produit-8,SKU008,newsletter,311,229,160,0.57
2023-10-14,/produit-8,SKU008,direct,115,102,119,0.37
2023-10-14,/produit-8,SKU008,instagram,81,71,128,0.42
2023-10-14,/produit-9,SKU009,google,101,93,95,0.28
2023-10-14,/produit-9,SKU009,facebook,370,280,141,0.58
2023-10-14,/produit-9,SKU009,newsletter,208,159,271,0.44
2023-10-14,/produit-9,SKU009,direct,76,55,294,0.48
2023-10-14,/produit-9,SKU009,instagram,147,135,145,0.23
2023-10-14,/produit-10,SKU010,google,441,340,203,0.29
2023-10-14,/produit-10,SKU010,facebook,459,398,188,0.38
2023-10-14,/produit-10,SKU010,newsletter,273,241,208,0.65
2023-10-14,/produit-10,SKU010,direct,111,101,108,0.22
2023-10-14,/produit-10,SKU010,instagram,82,57,119,0.36
2023-10-15,/produit-1,SKU001,google,119,103,99,0.39
2023-10-15,/produit-1,SKU001,facebook,131,102,150,0.5
2023-10-15,/produit-1,SKU001,newsletter,273,256,185,0.58
2023-10-15,/produit-1,SKU001,direct,196,180,163,0.37
2023-10-15,/produit-1,SKU001,instagram,97,76,163,0.29
2023-10-15,/produit-2,SKU002,google,247,184,152,0.54
2023-10-15,/produit-2,SKU002,facebook,262,209,160,0.48
2023-10-15,/produit-2,SKU002,newsletter,262,201,216,0.48
2023-10-15,/produit-2,SKU002,direct,260,226,169,0.65
2023-10-15,/produit-2,SKU002,instagram,289,260,261,0.44
2023-10-15,/produit-3,SKU003,google,379,349,61,0.33
2023-10-15,/produit-3,SKU003,facebook,125,91,197,0.53
2023-10-15,/produit-3,SKU003,newsletter,417,367,238,0.67
2023-10-15,/produit-3,SKU003,direct,504,372,180,0.35
2023-10-15,/produit-3,SKU003,instagram,248,230,261,0.53
2023-10-15,/produit-4,SKU004,google,297,267,305,0.51
2023-10-15,/produit-4,SKU004,facebook,410,331,133,0.31
2023-10-15,/produit-4,SKU004,newsletter,340,270,224,0.62
2023-10-15,/produit-4,SKU004,direct,249,212,275,0.32
2023-10-15,/produit-4,SKU004,instagram,498,433,218,0.37
2023-10-15,/produit-5,SKU005,google,492,433,185,0.36
2023-10-15,/produit-5,SKU005,facebook,104,85,77,0.22
2023-10-15,/produit-5,SKU005,newsletter,310,225,194,0.25
2023-10-15,/produit-5,SKU005,direct,273,221,129,0.32
2023-10-15,/produit-5,SKU005,instagram,95,72,252,0.5
2023-10-15,/produit-6,SKU006,google,198,139,178,0.43
2023-10-15,/produit-6,SKU006,facebook,436,379,199,0.48
2023-10-15,/produit-6,SKU006,newsletter,445,394,129,0.43
2023-10-15,/produit-6,SKU006,direct,456,383,256,0.59
2023-10-15,/produit-6,SKU006,instagram,393,360,214,0.4
2023-10-15,/produit-7,SKU007,google,340,282,173,0.6
2023-10-15,/produit-7,SKU007,facebook,403,344,176,0.32
2023-10-15,/produit-7,SKU007,newsletter,296,256,307,0.44
2023-10-15,/produit-7,SKU007,direct,173,141,238,0.26
2023-10-15,/produit-7,SKU007,instagram,384,333,10,0.46
2023-10-15,/produit-8,SKU008,google,227,167,171,0.32
2023-10-15,/produit-8,SKU008,facebook,451,378,155,0.51
2023-10-15,/produit-8,SKU008,newsletter,376,268,270,0.44
2023-10-15,/produit-8,SKU008,direct,373,348,174,0.62
2023-10-15,/produit-8,SKU008,instagram,331,301,315,0.27
2023-10-15,/produit-9,SKU009,google,494,407,237,0.3
2023-10-15,/produit-9,SKU009,facebook,124,89,227,0.29
2023-10-15,/produit-9,SKU009,newsletter,291,227,154,0.59
2023-10-15,/produit-9,SKU009,direct,203,191,150,0.51
2023-10-15,/produit-9,SKU009,instagram,63,52,186,0.51
2023-10-15,/produit-10,SKU010,google,321,276,189,0.25
2023-10-15,/produit-10,SKU010,facebook,264,238,182,0.55
2023-10-15,/produit-10,SKU010,newsletter,99,80,158,0.33
2023-10-15,/produit-10,SKU010,direct,461,388,175,0.6
2023-10-15,/produit-10,SKU010,instagram,97,88,248,0.37
2023-10-16,/produit-1,SKU001,google,296,230,92,0.44
2023-10-16,/produit-1,SKU001,facebook,295,261,194,0.68
2023-10-16,/produit-1,SKU001,newsletter,50,36,116,0.22
2023-10-16,/produit-1,SKU001,direct,256,181,230,0.21
2023-10-16,/produit-1,SKU001,instagram,336,235,249,0.53
2023-10-16,/produit-2,SKU002,google,116,104,249,0.22
2023-10-16,/produit-2,SKU002,facebook,364,312,151,0.39
2023-10-16,/produit-2,SKU002,newsletter,307,258,67,0.24
2023-10-16,/produit-2,SKU002,direct,419,363,246,0.38
2023-10-16,/produit-2,SKU002,instagram,221,174,204,0.39
2023-10-16,/produit-3,SKU003,google,93,84,126,0.51
2023-10-16,/produit-3,SKU003,facebook,455,370,170,0.2
2023-10-16,/produit-3,SKU003,newsletter,326,290,205,0.64
2023-10-16,/produit-3,SKU003,direct,349,285,179,0.62
2023-10-16,/produit-3,SKU003,instagram,418,330,232,0.65
2023-10-16,/produit-4,SKU004,google,267,194,123,0.35
2023-10-16,/produit-4,SKU004,facebook,487,421,196,0.44
2023-10-16,/produit-4,SKU004,newsletter,45,35,289,0.3
2023-10-16,/produit-4,SKU004,direct,477,409,142,0.41
2023-10-16,/produit-4,SKU004,instagram,441,340,135,0.64
2023-10-16,/produit-5,SKU005,google,328,260,195,0.28
2023-10-16,/produit-5,SKU005,facebook,113,80,146,0.41
2023-10-16,/produit-5,SKU005,newsletter,129,106,190,0.27
2023-10-16,/produit-5,SKU005,direct,483,424,117,0.42
2023-10-16,/produit-5,SKU005,instagram,418,335,73,0.49
2023-10-16,/produit-6,SKU006,google,188,160,359,0.61
2023-10-16,/produit-6,SKU006,facebook,144,105,147,0.25
2023-10-16,/produit-6,SKU006,newsletter,495,395,255,0.64
2023-10-16,/produit-6,SKU006,direct,301,272,276,0.38
2023-10-16,/produit-6,SKU006,instagram,166,145,271,0.43
2023-10-16,/produit-7,SKU007,google,94,83,213,0.59
2023-10-16,/produit-7,SKU007,facebook,78,72,217,0.63
2023-10-16,/produit-7,SKU007,newsletter,510,442,186,0.52
2023-10-16,/produit-7,SKU007,direct,114,101,239,0.57
2023-10-16,/produit-7,SKU007,instagram,280,228,10,0.29
2023-10-16,/produit-8,SKU008,google,338,317,254,0.3
2023-10-16,/produit-8,SKU008,facebook,154,144,216,0.51
2023-10-16,/produit-8,SKU008,newsletter,43,35,86,0.59
2023-10-16,/produit-8,SKU008,direct,67,56,149,0.41
2023-10-16,/produit-8,SKU008,instagram,274,249,194,0.42
2023-10-16,/produit-9,SKU009,google,302,281,212,0.36
2023-10-16,/produit-9,SKU009,facebook,473,440,206,0.62
2023-10-16,/produit-9,SKU009,newsletter,126,109,154,0.65
2023-10-16,/produit-9,SKU009,direct,133,117,311,0.45
2023-10-16,/produit-9,SKU009,instagram,114,82,243,0.63
2023-10-16,/produit-10,SKU010,google,399,339,227,0.54
2023-10-16,/produit-10,SKU010,facebook,229,189,137,0.21
2023-10-16,/produit-10,SKU010,newsletter,247,198,99,0.46
2023-10-16,/produit-10,SKU010,direct,340,315,67,0.6
2023-10-16,/produit-10,SKU010,instagram,441,336,118,0.63
2023-10-17,/produit-1,SKU001,google,269,253,148,0.35
2023-10-17,/produit-1,SKU001,facebook,168,136,283,0.38
2023-10-17,/produit-1,SKU001,newsletter,110,80,134,0.22
2023-10-17,/produit-1,SKU001,direct,380,332,227,0.67
2023-10-17,/produit-1,SKU001,instagram,441,365,148,0.51
2023-10-17,/produit-2,SKU002,google,457,400,156,0.5
2023-10-17,/produit-2,SKU002,facebook,477,371,128,0.6
2023-10-17,/produit-2,SKU002,newsletter,423,395,248,0.46
2023-10-17,/produit-2,SKU002,direct,385,290,189,0.36
2023-10-17,/produit-2,SKU002,instagram,155,132,118,0.45
2023-10-17,/produit-3,SKU003,google,203,176,232,0.47
2023-10-17,/produit-3,SKU003,facebook,404,296,241,0.42
2023-10-17,/produit-3,SKU003,newsletter,408,351,136,0.65
2023-10-17,/produit-3,SKU003,direct,115,94,188,0.41
2023-10-17,/produit-3,SKU003,instagram,395,339,125,0.25
2023-10-17,/produit-4,SKU004,google,420,306,341,0.58
2023-10-17,/produit-4,SKU004,facebook,254,213,130,0.42
2023-10-17,/produit-4,SKU004,newsletter,343,289,150,0.49
2023-10-17,/produit-4,SKU004,direct,406,356,170,0.22
2023-10-17,/produit-4,SKU004,instagram,407,360,165,0.42
2023-10-17,/produit-5,SKU005,google,520,433,241,0.35
2023-10-17,/produit-5,SKU005,facebook,489,445,203,0.65
2023-10-17,/produit-5,SKU005,newsletter,435,305,185,0.44
2023-10-17,/produit-5,SKU005,direct,106,74,179,0.36
2023-10-17,/produit-5,SKU005,instagram,135,96,215,0.4
2023-10-17,/produit-6,SKU006,google,71,53,257,0.55
2023-10-17,/produit-6,SKU006,facebook,437,391,176,0.3
2023-10-17,/produit-6,SKU006,newsletter,183,159,126,0.66
2023-10-17,/produit-6,SKU006,direct,121,110,232,0.57
2023-10-17,/produit-6,SKU006,instagram,429,384,201,0.58
2023-10-17,/produit-7,SKU007,google,138,122,194,0.66
2023-10-17,/produit-7,SKU007,facebook,77,60,33,0.29
2023-10-17,/produit-7,SKU007,newsletter,274,198,228,0.68
2023-10-17,/produit-7,SKU007,direct,504,437,193,0.46
2023-10-17,/produit-7,SKU007,instagram,320,293,277,0.31
2023-10-17,/produit-8,SKU008,google,422,363,202,0.68
2023-10-17,/produit-8,SKU008,facebook,246,186,129,0.49
2023-10-17,/produit-8,SKU008,newsletter,482,433,233,0.67
2023-10-17,/produit-8,SKU008,direct,388,299,194,0.39
2023-10-17,/produit-8,SKU008,instagram,428,304,249,0.47
2023-10-17,/produit-9,SKU009,google,243,193,142,0.64
2023-10-17,/produit-9,SKU009,facebook,450,424,177,0.27
2023-10-17,/produit-9,SKU009,newsletter,219,206,176,0.3
2023-10-17,/produit-9,SKU009,direct,68,47,185,0.59
2023-10-17,/produit-9,SKU009,instagram,196,147,144,0.44
2023-10-17,/produit-10,SKU010,google,547,489,127,0.57
2023-10-17,/produit-10,SKU010,facebook,491,398,134,0.6
2023-10-17,/produit-10,SKU010,newsletter,155,143,175,0.23
2023-10-17,/produit-10,SKU010,direct,459,402,189,0.68
2023-10-17,/produit-10,SKU010,instagram,237,210,191,0.39
2023-10-18,/produit-1,SKU001,google,310,274,191,0.51
2023-10-18,/produit-1,SKU001,facebook,151,134,128,0.26
2023-10-18,/produit-1,SKU001,newsletter,151,116,126,0.21
2023-10-18,/produit-1,SKU001,direct,130,122,142,0.32
2023-10-18,/produit-1,SKU001,instagram,88,65,128,0.39
2023-10-18,/produit-2,SKU002,google,136,120,275,0.52
2023-10-18,/produit-2,SKU002,facebook,107,84,216,0.38
2023-10-18,/produit-2,SKU002,newsletter,254,195,264,0.44
2023-10-18,/produit-2,SKU002,direct,173,126,208,0.31
2023-10-18,/produit-2,SKU002,instagram,350,319,145,0.49
2023-10-18,/produit-3,SKU003,google,51,39,294,0.48
2023-10-18,/produit-3,SKU003,facebook,422,394,100,0.52
2023-10-18,/produit-3,SKU003,newsletter,61,45,255,0.22
2023-10-18,/produit-3,SKU003,direct,211,179,121,0.31
2023-10-18,/produit-3,SKU003,instagram,466,434,73,0.44
2023-10-18,/produit-4,SKU004,google,370,336,243,0.55
2023-10-18,/produit-4,SKU004,facebook,201,165,242,0.6
2023-10-18,/produit-4,SKU004,newsletter,343,287,129,0.55
2023-10-18,/produit-4,SKU004,direct,93,83,124,0.59
2023-10-18,/produit-4,SKU004,instagram,205,170,257,0.27
2023-10-18,/produit-5,SKU005,google,131,108,75,0.58
2023-10-18,/produit-5,SKU005,facebook,419,346,116,0.62
2023-10-18,/produit-5,SKU005,newsletter,252,210,208,0.52
2023-10-18,/produit-5,SKU005,direct,269,194,262,0.62
2023-10-18,/produit-5,SKU005,instagram,171,157,199,0.3
2023-10-18,/produit-6,SKU006,google,385,301,218,0.23
2023-10-18,/produit-6,SKU006,facebook,270,208,183,0.21
2023-10-18,/produit-6,SKU006,newsletter,472,403,295,0.46
2023-10-18,/produit-6,SKU006,direct,278,263,100,0.45
2023-10-18,/produit-6,SKU006,instagram,502,445,135,0.44
2023-10-18,/produit-7,SKU007,google,406,285,155,0.26
2023-10-18,/produit-7,SKU007,facebook,416,327,222,0.64
2023-10-18,/produit-7,SKU007,newsletter,199,184,38,0.51
2023-10-18,/produit-7,SKU007,direct,382,355,181,0.48
2023-10-18,/produit-7,SKU007,instagram,182,171,204,0.67
2023-10-18,/produit-8,SKU008,google,390,359,252,0.45
2023-10-18,/produit-8,SKU008,facebook,246,228,190,0.49
2023-10-18,/produit-8,SKU008,newsletter,101,80,142,0.35
2023-10-18,/produit-8,SKU008,direct,323,284,138,0.39
2023-10-18,/produit-8,SKU008,instagram,64,59,167,0.55
2023-10-18,/produit-9,SKU009,google,424,378,153,0.51
2023-10-18,/produit-9,SKU009,facebook,292,263,242,0.31
2023-10-18,/produit-9,SKU009,newsletter,256,210,335,0.59
2023-10-18,/produit-9,SKU009,direct,207,191,205,0.41
2023-10-18,/produit-9,SKU009,instagram,147,114,152,0.2
2023-10-18,/produit-10,SKU010,google,96,89,214,0.65
2023-10-18,/produit-10,SKU010,facebook,149,140,179,0.5
2023-10-18,/produit-10,SKU010,newsletter,431,359,121,0.5
2023-10-18,/produit-10,SKU010,direct,49,41,132,0.62
2023-10-18,/produit-10,SKU010,instagram,154,133,221,0.64
2023-10-19,/produit-1,SKU001,google,473,356,218,0.42
2023-10-19,/produit-1,SKU001,facebook,380,306,138,0.3
2023-10-19,/produit-1,SKU001,newsletter,68,51,270,0.36
2023-10-19,/produit-1,SKU001,direct,462,404,248,0.54
2023-10-19,/produit-1,SKU001,instagram,407,363,277,0.48
2023-10-19,/produit-2,SKU002,google,404,365,133,0.46
2023-10-19,/produit-2,SKU002,facebook,86,76,194,0.53
2023-10-19,/produit-2,SKU002,newsletter,117,82,112,0.67
2023-10-19,/produit-2,SKU002,direct,401,313,158,0.67
2023-10-19,/produit-2,SKU002,instagram,101,72,278,0.48
2023-10-19,/produit-3,SKU003,google,148,132,160,0.35
2023-10-19,/produit-3,SKU003,facebook,318,228,231,0.22
2023-10-19,/produit-3,SKU003,newsletter,498,376,247,0.62
2023-10-19,/produit-3,SKU003,direct,181,145,274,0.38
2023-10-19,/produit-3,SKU003,instagram,310,265,205,0.47
2023-10-19,/produit-4,SKU004,google,250,194,83,0.36
2023-10-19,/produit-4,SKU004,facebook,255,221,112,0.46
2023-10-19,/produit-4,SKU004,newsletter,309,216,262,0.66
2023-10-19,/produit-4,SKU004,direct,428,365,211,0.55
2023-10-19,/produit-4,SKU004,instagram,436,386,172,0.48
2023-10-19,/produit-5,SKU005,google,63,55,275,0.6
2023-10-19,/produit-5,SKU005,facebook,107,84,144,0.33
2023-10-19,/produit-5,SKU005,newsletter,338,245,284,0.66
2023-10-19,/produit-5,SKU005,direct,465,405,219,0.56
2023-10-19,/produit-5,SKU005,instagram,311,224,109,0.21
2023-10-19,/produit-6,SKU006,google,414,385,160,0.6
2023-10-19,/produit-6,SKU006,facebook,249,198,211,0.58
2023-10-19,/produit-6,SKU006,newsletter,356,251,131,0.61
2023-10-19,/produit-6,SKU006,direct,97,80,171,0.45
2023-10-19,/produit-6,SKU006,instagram,120,106,157,0.66
2023-10-19,/produit-7,SKU007,google,449,403,197,0.4
2023-10-19,/produit-7,SKU007,facebook,317,245,67,0.61
2023-10-19,/produit-7,SKU007,newsletter,367,270,134,0.65
2023-10-19,/produit-7,SKU007,direct,399,367,271,0.52
2023-10-19,/produit-7,SKU007,instagram,402,368,62,0.55
2023-10-19,/produit-8,SKU008,google,402,318,161,0.69
2023-10-19,/produit-8,SKU008,facebook,50,41,140,0.57
2023-10-19,/produit-8,SKU008,newsletter,307,225,256,0.47
2023-10-19,/produit-8,SKU008,direct,66,46,108,0.22
2023-10-19,/produit-8,SKU008,instagram,351,280,214,0.64
2023-10-19,/produit-9,SKU009,google,363,340,157,0.57
2023-10-19,/produit-9,SKU009,facebook,192,144,274,0.52
2023-10-19,/produit-9,SKU009,newsletter,452,418,249,0.59
2023-10-19,/produit-9,SKU009,direct,216,162,169,0.54
2023-10-19,/produit-9,SKU009,instagram,383,349,217,0.54
2023-10-19,/produit-10,SKU010,google,145,107,162,0.59
2023-10-19,/produit-10,SKU010,facebook,162,138,183,0.38
2023-10-19,/produit-10,SKU010,newsletter,176,131,163,0.35
2023-10-19,/produit-10,SKU010,direct,167,144,255,0.33
2023-10-19,/produit-10,SKU010,instagram,330,301,251,0.58
2023-10-20,/produit-1,SKU001,google,474,420,127,0.62
2023-10-20,/produit-1,SKU001,facebook,341,278,178,0.48
2023-10-20,/produit-1,SKU001,newsletter,336,241,163,0.56
2023-10-20,/produit-1,SKU001,direct,424,303,184,0.49
2023-10-20,/produit-1,SKU001,instagram,84,62,233,0.5
2023-10-20,/produit-2,SKU002,google,325,267,98,0.51
2023-10-20,/produit-2,SKU002,facebook,199,157,150,0.44
2023-10-20,/produit-2,SKU002,newsletter,434,374,236,0.39
2023-10-20,/produit-2,SKU002,direct,104,80,137,0.21
2023-10-20,/produit-2,SKU002,instagram,82,75,223,0.56
2023-10-20,/produit-3,SKU003,google,219,179,150,0.42
2023-10-20,/produit-3,SKU003,facebook,225,192,220,0.42
2023-10-20,/produit-3,SKU003,newsletter,178,155,192,0.41
2023-10-20,/produit-3,SKU003,direct,125,105,187,0.67
2023-10-20,/produit-3,SKU003,instagram,225,202,208,0.26
2023-10-20,/produit-4,SKU004,google,275,204,256,0.46
2023-10-20,/produit-4,SKU004,facebook,211,160,73,0.32
2023-10-20,/produit-4,SKU004,newsletter,180,158,161,0.41
2023-10-20,/produit-4,SKU004,direct,358,289,50,0.38
2023-10-20,/produit-4,SKU004,instagram,506,399,157,0.56
2023-10-20,/produit-5,SKU005,google,427,377,200,0.21
2023-10-20,/produit-5,SKU005,facebook,491,402,172,0.34
2023-10-20,/produit-5,SKU005,newsletter,266,210,112,0.56
2023-10-20,/produit-5,SKU005,direct,227,186,302,0.3
2023-10-20,/produit-5,SKU005,instagram,124,92,121,0.27
2023-10-20,/produit-6,SKU006,google,349,251,189,0.5
2023-10-20,/produit-6,SKU006,facebook,207,189,127,0.68
2023-10-20,/produit-6,SKU006,newsletter,116,107,130,0.55
2023-10-20,/produit-6,SKU006,direct,153,117,280,0.22
2023-10-20,/produit-6,SKU006,instagram,345,248,203,0.31
2023-10-20,/produit-7,SKU007,google,86,79,119,0.21
2023-10-20,/produit-7,SKU007,facebook,457,377,187,0.23
