order_id,order_date,order_status,customer_id,store_view,payment_method,sku,product_name,category,qty_ordered,price,discount_amount,price_after_discount,row_total,shipping_amount,coupon_code,currency
ORD101391,2023-11-14,processing,CUST4525,en_us,bank_transfer,SKU009,Lunettes Soleil,Accessoires,3,85.76,0.0,85.76,257.28,3.9,,EUR
ORD101391,2023-11-14,processing,CUST4525,en_us,bank_transfer,SKU009,Lunettes Soleil,Accessoires,2,98.56,0.0,98.56,197.12,3.9,,EUR
ORD101391,2023-11-14,processing,CUST4525,en_us,bank_transfer,SKU001,Sneaker Alpha,Chaussures,1,76.67,0.0,76.67,76.67,3.9,,EUR
ORD101392,2023-11-14,processing,CUST2960,en_us,credit_card,SKU003,Jean Classic,Vêtements,2,62.77,0.0,62.77,125.54,0.0,FREESHIP,EUR
ORD101392,2023-11-14,processing,CUST2960,en_us,credit_card,SKU010,Chargeur USB-C,Électronique,1,24.87,0.0,24.87,24.87,0.0,FREESHIP,EUR
ORD101393,2023-11-14,processing,CUST1483,en_us,cash_on_delivery,SKU002,T-shirt Basic,Vêtements,2,19.21,0.0,19.21,38.42,3.9,SUMMER10,EUR
ORD101393,2023-11-14,processing,CUST1483,en_us,cash_on_delivery,SKU007,Veste Hiver,Vêtements,1,136.96,0.0,136.96,136.96,3.9,SUMMER10,EUR
ORD101394,2023-11-14,complete,CUST6624,fr_be,bank_transfer,SKU007,Veste Hiver,Vêtements,4,151.23,0.0,151.23,604.92,0.0,,EUR
ORD101395,2023-11-14,complete,CUST7576,en_us,bank_transfer,SKU006,Casquette Logo,Accessoires,3,14.29,0.0,14.29,42.87,3.9,,EUR
ORD101396,2023-11-14,pending,CUST1997,en_us,credit_card,SKU003,Jean Classic,Vêtements,2,60.0,18.0,42.0,84.0,5.9,,EUR
ORD101397,2023-11-14,complete,CUST6355,en_us,credit_card,SKU002,T-shirt Basic,Vêtements,1,19.17,0.0,19.17,19.17,0.0,,EUR
ORD101398,2023-11-14,complete,CUST3978,default,bank_transfer,SKU003,Jean Classic,Vêtements,2,60.44,0.0,60.44,120.88,0.0,,EUR
ORD101399,2023-11-14,complete,CUST3908,default,cash_on_delivery,SKU009,Lunettes Soleil,Accessoires,4,89.98,0.0,89.98,359.92,3.9,,EUR
ORD101399,2023-11-14,complete,CUST3908,default,cash_on_delivery,SKU002,T-shirt Basic,Vêtements,1,18.89,0.0,18.89,18.89,3.9,,EUR
ORD101400,2023-11-14,processing,CUST6718,default,paypal,SKU010,Chargeur USB-C,Électronique,2,25.31,7.59,17.72,35.44,3.9,,EUR
ORD101401,2023-11-14,closed,CUST8449,fr_be,cash_on_delivery,SKU009,Lunettes Soleil,Accessoires,1,92.74,9.27,83.47,83.47,5.9,,EUR
ORD101401,2023-11-14,closed,CUST8449,fr_be,cash_on_delivery,SKU006,Casquette Logo,Accessoires,2,14.7,2.94,11.76,23.52,5.9,,EUR
ORD101401,2023-11-14,closed,CUST8449,fr_be,cash_on_delivery,SKU004,Sac Weekend,Accessoires,4,124.05,6.2,117.85,471.4,5.9,,EUR
ORD101402,2023-11-14,processing,CUST8871,en_us,credit_card,SKU009,Lunettes Soleil,Accessoires,3,92.4,0.0,92.4,277.2,9.9,BF2024,EUR
ORD101403,2023-11-14,processing,CUST9951,fr_be,bank_transfer,SKU004,Sac Weekend,Accessoires,4,136.27,0.0,136.27,545.08,3.9,,EUR
ORD101404,2023-11-14,complete,CUST7177,fr_be,credit_card,SKU010,Chargeur USB-C,Électronique,2,22.99,0.0,22.99,45.98,5.9,FREESHIP,EUR
ORD101405,2023-11-14,processing,CUST5705,en_us,credit_card,SKU004,Sac Weekend,Accessoires,3,128.07,0.0,128.07,384.21,9.9,,EUR
ORD101405,2023-11-14,processing,CUST5705,en_us,credit_card,SKU010,Chargeur USB-C,Électronique,1,24.45,0.0,24.45,24.45,9.9,,EUR
ORD101406,2023-11-14,processing,CUST6138,default,credit_card,SKU007,Veste Hiver,Vêtements,3,134.04,40.21,93.83,281.49,3.9,,EUR
ORD101407,2023-11-14,processing,CUST8107,en_us,paypal,SKU001,Sneaker Alpha,Chaussures,1,78.74,0.0,78.74,78.74,0.0,,EUR
ORD101408,2023-11-14,processing,CUST4630,en_us,credit_card,SKU004,Sac Weekend,Accessoires,4,126.67,0.0,126.67,506.68,9.9,,EUR
ORD101408,2023-11-14,processing,CUST4630,en_us,credit_card,SKU001,Sneaker Alpha,Chaussures,1,78.45,0.0,78.45,78.45,9.9,,EUR
ORD101408,2023-11-14,processing,CUST4630,en_us,credit_card,SKU002,T-shirt Basic,Vêtements,4,19.95,1.0,18.95,75.8,9.9,,EUR
ORD101409,2023-11-14,pending,CUST6419,default,cash_on_delivery,SKU007,Veste Hiver,Vêtements,4,149.59,14.96,134.63,538.52,3.9,,EUR
ORD101410,2023-11-14,closed,CUST5230,en_us,cash_on_delivery,SKU005,Montre Solar,Électronique,1,199.65,59.89,139.76,139.76,3.9,,EUR
ORD101411,2023-11-14,complete,CUST5466,fr_be,credit_card,SKU007,Veste Hiver,Vêtements,1,157.49,0.0,157.49,157.49,9.9,,EUR
ORD101411,2023-11-14,complete,CUST5466,fr_be,credit_card,SKU008,Chaussettes Pack,Vêtements,2,9.71,0.49,9.22,18.44,9.9,,EUR
ORD101412,2023-11-14,processing,CUST1684,default,cash_on_delivery,SKU004,Sac Weekend,Accessoires,2,121.91,12.19,109.72,219.44,9.9,,EUR
ORD101413,2023-11-14,complete,CUST9004,default,bank_transfer,SKU005,Montre Solar,Électronique,1,213.13,0.0,213.13,213.13,3.9,,EUR
ORD101414,2023-11-14,complete,CUST5666,en_us,bank_transfer,SKU002,T-shirt Basic,Vêtements,4,20.91,0.0,20.91,83.64,0.0,,EUR
ORD101415,2023-11-14,complete,CUST2417,default,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,3,82.98,0.0,82.98,248.94,9.9,,EUR
ORD101416,2023-11-14,complete,CUST7358,default,credit_card,SKU006,Casquette Logo,Accessoires,3,14.9,0.0,14.9,44.7,5.9,,EUR
ORD101417,2023-11-14,processing,CUST1672,default,paypal,SKU001,Sneaker Alpha,Chaussures,2,80.19,0.0,80.19,160.38,0.0,,EUR
ORD101418,2023-11-14,closed,CUST5109,fr_be,bank_transfer,SKU001,Sneaker Alpha,Chaussures,3,84.74,0.0,84.74,254.22,0.0,,EUR
ORD101419,2023-11-14,complete,CUST2042,fr_be,paypal,SKU008,Chaussettes Pack,Vêtements,1,9.66,1.93,7.73,7.73,3.9,,EUR
ORD101420,2023-11-14,processing,CUST5026,en_us,bank_transfer,SKU009,Lunettes Soleil,Accessoires,4,94.1,0.0,94.1,376.4,0.0,,EUR
ORD101421,2023-11-15,complete,CUST7716,en_us,credit_card,SKU006,Casquette Logo,Accessoires,4,14.42,0.0,14.42,57.68,0.0,,EUR
ORD101422,2023-11-15,complete,CUST4828,en_us,credit_card,SKU010,Chargeur USB-C,Électronique,2,24.72,2.47,22.25,44.5,0.0,FREESHIP,EUR
ORD101423,2023-11-15,complete,CUST1576,default,credit_card,SKU008,Chaussettes Pack,Vêtements,4,9.74,0.0,9.74,38.96,0.0,,EUR
ORD101423,2023-11-15,complete,CUST1576,default,credit_card,SKU005,Montre Solar,Électronique,1,187.48,0.0,187.48,187.48,0.0,,EUR
ORD101424,2023-11-15,processing,CUST4893,fr_be,bank_transfer,SKU008,Chaussettes Pack,Vêtements,2,9.07,0.0,9.07,18.14,5.9,,EUR
ORD101424,2023-11-15,processing,CUST4893,fr_be,bank_transfer,SKU008,Chaussettes Pack,Vêtements,2,10.73,0.0,10.73,21.46,5.9,,EUR
ORD101424,2023-11-15,processing,CUST4893,fr_be,bank_transfer,SKU003,Jean Classic,Vêtements,4,62.9,0.0,62.9,251.6,5.9,,EUR
ORD101425,2023-11-15,pending,CUST7364,fr_be,paypal,SKU007,Veste Hiver,Vêtements,2,150.01,0.0,150.01,300.02,5.9,,EUR
ORD101425,2023-11-15,pending,CUST7364,fr_be,paypal,SKU008,Chaussettes Pack,Vêtements,1,8.6,0.0,8.6,8.6,5.9,,EUR
ORD101425,2023-11-15,pending,CUST7364,fr_be,paypal,SKU004,Sac Weekend,Accessoires,3,135.9,0.0,135.9,407.7,5.9,,EUR
ORD101426,2023-11-15,closed,CUST4409,fr_be,cash_on_delivery,SKU008,Chaussettes Pack,Vêtements,3,10.53,0.0,10.53,31.59,3.9,,EUR
ORD101427,2023-11-15,processing,CUST6341,en_us,paypal,SKU004,Sac Weekend,Accessoires,4,129.43,12.94,116.49,465.96,9.9,,EUR
ORD101428,2023-11-15,closed,CUST6954,fr_be,cash_on_delivery,SKU004,Sac Weekend,Accessoires,2,111.5,0.0,111.5,223.0,3.9,,EUR
ORD101429,2023-11-15,complete,CUST8410,default,cash_on_delivery,SKU006,Casquette Logo,Accessoires,4,15.29,0.0,15.29,61.16,3.9,,EUR
ORD101430,2023-11-15,complete,CUST9478,default,cash_on_delivery,SKU007,Veste Hiver,Vêtements,2,151.32,0.0,151.32,302.64,9.9,,EUR
ORD101431,2023-11-15,processing,CUST3553,default,paypal,SKU008,Chaussettes Pack,Vêtements,3,9.52,2.86,6.66,19.98,0.0,,EUR
ORD101431,2023-11-15,processing,CUST3553,default,paypal,SKU003,Jean Classic,Vêtements,1,59.8,0.0,59.8,59.8,0.0,,EUR
ORD101431,2023-11-15,processing,CUST3553,default,paypal,SKU010,Chargeur USB-C,Électronique,1,26.13,0.0,26.13,26.13,0.0,,EUR
ORD101431,2023-11-15,processing,CUST3553,default,paypal,SKU001,Sneaker Alpha,Chaussures,2,79.03,0.0,79.03,158.06,0.0,,EUR
ORD101432,2023-11-15,closed,CUST1142,fr_be,credit_card,SKU006,Casquette Logo,Accessoires,4,14.51,0.0,14.51,58.04,5.9,,EUR
ORD101433,2023-11-15,complete,CUST4489,fr_be,credit_card,SKU006,Casquette Logo,Accessoires,1,15.06,0.0,15.06,15.06,0.0,,EUR
ORD101433,2023-11-15,complete,CUST4489,fr_be,credit_card,SKU008,Chaussettes Pack,Vêtements,1,9.77,0.0,9.77,9.77,0.0,,EUR
ORD101434,2023-11-15,closed,CUST3618,default,paypal,SKU009,Lunettes Soleil,Accessoires,1,80.83,0.0,80.83,80.83,3.9,,EUR
ORD101435,2023-11-15,processing,CUST8693,en_us,bank_transfer,SKU004,Sac Weekend,Accessoires,4,126.47,0.0,126.47,505.88,0.0,,EUR
ORD101436,2023-11-15,complete,CUST8289,default,credit_card,SKU008,Chaussettes Pack,Vêtements,4,9.54,0.0,9.54,38.16,9.9,,EUR
ORD101437,2023-11-15,closed,CUST6937,fr_be,paypal,SKU008,Chaussettes Pack,Vêtements,2,9.66,0.0,9.66,19.32,0.0,,EUR
ORD101438,2023-11-15,closed,CUST2392,default,credit_card,SKU005,Montre Solar,Électronique,1,189.39,0.0,189.39,189.39,5.9,,EUR
ORD101438,2023-11-15,closed,CUST2392,default,credit_card,SKU002,T-shirt Basic,Vêtements,1,19.89,0.0,19.89,19.89,5.9,,EUR
ORD101439,2023-11-15,complete,CUST6254,fr_be,credit_card,SKU008,Chaussettes Pack,Vêtements,2,10.05,3.02,7.03,14.06,0.0,,EUR
ORD101440,2023-11-15,complete,CUST3769,default,bank_transfer,SKU009,Lunettes Soleil,Accessoires,1,84.67,4.23,80.44,80.44,3.9,,EUR
ORD101441,2023-11-15,complete,CUST3734,en_us,paypal,SKU008,Chaussettes Pack,Vêtements,1,10.39,0.0,10.39,10.39,5.9,,EUR
ORD101442,2023-11-15,processing,CUST8505,en_us,bank_transfer,SKU010,Chargeur USB-C,Électronique,1,24.3,4.86,19.44,19.44,0.0,SUMMER10,EUR
ORD101443,2023-11-15,complete,CUST8702,en_us,credit_card,SKU007,Veste Hiver,Vêtements,4,151.68,0.0,151.68,606.72,3.9,,EUR
ORD101444,2023-11-15,complete,CUST7955,default,bank_transfer,SKU005,Montre Solar,Électronique,1,197.41,0.0,197.41,197.41,3.9,,EUR
ORD101444,2023-11-15,complete,CUST7955,default,bank_transfer,SKU005,Montre Solar,Électronique,2,208.32,41.66,166.66,333.32,3.9,,EUR
ORD101445,2023-11-15,processing,CUST2389,en_us,bank_transfer,SKU001,Sneaker Alpha,Chaussures,1,83.47,0.0,83.47,83.47,3.9,,EUR
ORD101445,2023-11-15,processing,CUST2389,en_us,bank_transfer,SKU002,T-shirt Basic,Vêtements,3,19.65,1.96,17.69,53.07,3.9,,EUR
ORD101445,2023-11-15,processing,CUST2389,en_us,bank_transfer,SKU006,Casquette Logo,Accessoires,3,15.82,4.75,11.07,33.21,3.9,,EUR
ORD101446,2023-11-15,canceled,CUST2431,en_us,credit_card,SKU010,Chargeur USB-C,Électronique,2,22.95,6.88,16.07,32.14,0.0,BF2024,EUR
ORD101446,2023-11-15,canceled,CUST2431,en_us,credit_card,SKU008,Chaussettes Pack,Vêtements,2,8.41,0.0,8.41,16.82,0.0,BF2024,EUR
ORD101447,2023-11-15,processing,CUST1920,en_us,paypal,SKU003,Jean Classic,Vêtements,1,61.61,6.16,55.45,55.45,5.9,,EUR
ORD101448,2023-11-15,complete,CUST4818,fr_be,credit_card,SKU009,Lunettes Soleil,Accessoires,1,81.67,8.17,73.5,73.5,0.0,,EUR
ORD101449,2023-11-15,processing,CUST9115,fr_be,paypal,SKU010,Chargeur USB-C,Électronique,1,25.65,0.0,25.65,25.65,5.9,,EUR
ORD101449,2023-11-15,processing,CUST9115,fr_be,paypal,SKU003,Jean Classic,Vêtements,3,57.52,0.0,57.52,172.56,5.9,,EUR
ORD101450,2023-11-15,complete,CUST5313,en_us,paypal,SKU002,T-shirt Basic,Vêtements,1,20.05,4.01,16.04,16.04,5.9,,EUR
ORD101450,2023-11-15,complete,CUST5313,en_us,paypal,SKU004,Sac Weekend,Accessoires,4,118.0,35.4,82.6,330.4,5.9,,EUR
ORD101450,2023-11-15,complete,CUST5313,en_us,paypal,SKU010,Chargeur USB-C,Électronique,2,24.99,0.0,24.99,49.98,5.9,,EUR
ORD101451,2023-11-16,complete,CUST4575,en_us,bank_transfer,SKU001,Sneaker Alpha,Chaussures,1,79.26,0.0,79.26,79.26,9.9,,EUR
ORD101452,2023-11-16,complete,CUST3642,fr_be,credit_card,SKU001,Sneaker Alpha,Chaussures,1,81.62,0.0,81.62,81.62,0.0,,EUR
ORD101453,2023-11-16,complete,CUST8306,fr_be,credit_card,SKU006,Casquette Logo,Accessoires,1,15.03,0.0,15.03,15.03,0.0,,EUR
ORD101454,2023-11-16,processing,CUST5299,fr_be,bank_transfer,SKU008,Chaussettes Pack,Vêtements,2,10.18,0.0,10.18,20.36,0.0,,EUR
ORD101454,2023-11-16,processing,CUST5299,fr_be,bank_transfer,SKU008,Chaussettes Pack,Vêtements,1,10.82,0.0,10.82,10.82,0.0,,EUR
ORD101454,2023-11-16,processing,CUST5299,fr_be,bank_transfer,SKU004,Sac Weekend,Accessoires,1,125.89,12.59,113.3,113.3,0.0,,EUR
ORD101455,2023-11-16,complete,CUST6781,fr_be,cash_on_delivery,SKU007,Veste Hiver,Vêtements,1,151.42,0.0,151.42,151.42,9.9,,EUR
ORD101456,2023-11-16,processing,CUST3327,fr_be,cash_on_delivery,SKU003,Jean Classic,Vêtements,4,54.5,0.0,54.5,218.0,5.9,,EUR
ORD101457,2023-11-16,complete,CUST3447,fr_be,credit_card,SKU003,Jean Classic,Vêtements,1,67.42,6.74,60.68,60.68,0.0,,EUR
ORD101457,2023-11-16,complete,CUST3447,fr_be,credit_card,SKU004,Sac Weekend,Accessoires,4,128.74,25.75,102.99,411.96,0.0,,EUR
ORD101458,2023-11-16,complete,CUST5438,fr_be,credit_card,SKU005,Montre Solar,Électronique,1,200.5,0.0,200.5,200.5,3.9,,EUR
ORD101459,2023-11-16,complete,CUST4112,fr_be,cash_on_delivery,SKU003,Jean Classic,Vêtements,2,65.69,0.0,65.69,131.38,3.9,,EUR
ORD101460,2023-11-16,complete,CUST2736,en_us,bank_transfer,SKU005,Montre Solar,Électronique,1,192.92,57.88,135.04,135.04,0.0,,EUR
ORD101461,2023-11-16,complete,CUST4545,fr_be,credit_card,SKU006,Casquette Logo,Accessoires,4,15.38,0.0,15.38,61.52,5.9,,EUR
ORD101461,2023-11-16,complete,CUST4545,fr_be,credit_card,SKU007,Veste Hiver,Vêtements,4,159.69,0.0,159.69,638.76,5.9,,EUR
ORD101461,2023-11-16,complete,CUST4545,fr_be,credit_card,SKU009,Lunettes Soleil,Accessoires,4,87.45,0.0,87.45,349.8,5.9,,EUR
ORD101462,2023-11-16,complete,CUST3099,default,cash_on_delivery,SKU007,Veste Hiver,Vêtements,4,135.28,27.06,108.22,432.88,5.9,BF2024,EUR
ORD101462,2023-11-16,complete,CUST3099,default,cash_on_delivery,SKU004,Sac Weekend,Accessoires,4,134.75,0.0,134.75,539.0,5.9,BF2024,EUR
ORD101463,2023-11-16,processing,CUST8801,en_us,bank_transfer,SKU004,Sac Weekend,Accessoires,3,129.16,0.0,129.16,387.48,0.0,,EUR
ORD101464,2023-11-16,processing,CUST4750,default,paypal,SKU008,Chaussettes Pack,Vêtements,4,9.14,0.0,9.14,36.56,0.0,,EUR
ORD101464,2023-11-16,processing,CUST4750,default,paypal,SKU002,T-shirt Basic,Vêtements,2,20.06,0.0,20.06,40.12,0.0,,EUR
ORD101465,2023-11-16,complete,CUST9670,default,bank_transfer,SKU004,Sac Weekend,Accessoires,4,143.17,0.0,143.17,572.68,5.9,,EUR
ORD101466,2023-11-16,complete,CUST1967,en_us,paypal,SKU010,Chargeur USB-C,Électronique,2,26.22,0.0,26.22,52.44,3.9,BF2024,EUR
ORD101467,2023-11-16,complete,CUST6243,en_us,bank_transfer,SKU004,Sac Weekend,Accessoires,2,130.28,0.0,130.28,260.56,9.9,,EUR
ORD101468,2023-11-16,complete,CUST2972,en_us,credit_card,SKU009,Lunettes Soleil,Accessoires,3,88.59,0.0,88.59,265.77,0.0,,EUR
ORD101468,2023-11-16,complete,CUST2972,en_us,credit_card,SKU007,Veste Hiver,Vêtements,1,142.39,0.0,142.39,142.39,0.0,,EUR
ORD101468,2023-11-16,complete,CUST2972,en_us,credit_card,SKU001,Sneaker Alpha,Chaussures,3,78.38,0.0,78.38,235.14,0.0,,EUR
ORD101469,2023-11-16,processing,CUST1472,default,cash_on_delivery,SKU003,Jean Classic,Vêtements,2,61.54,0.0,61.54,123.08,3.9,,EUR
ORD101470,2023-11-16,processing,CUST8276,fr_be,credit_card,SKU004,Sac Weekend,Accessoires,4,133.9,0.0,133.9,535.6,0.0,,EUR
ORD101471,2023-11-16,complete,CUST3105,default,credit_card,SKU009,Lunettes Soleil,Accessoires,4,87.7,0.0,87.7,350.8,0.0,BF2024,EUR
ORD101472,2023-11-17,complete,CUST7144,en_us,cash_on_delivery,SKU003,Jean Classic,Vêtements,2,62.71,0.0,62.71,125.42,3.9,,EUR
ORD101472,2023-11-17,complete,CUST7144,en_us,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,3,76.3,0.0,76.3,228.9,3.9,,EUR
ORD101473,2023-11-17,closed,CUST1645,en_us,credit_card,SKU003,Jean Classic,Vêtements,1,55.19,0.0,55.19,55.19,0.0,,EUR
ORD101473,2023-11-17,closed,CUST1645,en_us,credit_card,SKU003,Jean Classic,Vêtements,3,56.24,16.87,39.37,118.11,0.0,,EUR
ORD101474,2023-11-17,complete,CUST4850,fr_be,bank_transfer,SKU007,Veste Hiver,Vêtements,2,141.5,0.0,141.5,283.0,3.9,,EUR
ORD101475,2023-11-17,complete,CUST2018,en_us,cash_on_delivery,SKU002,T-shirt Basic,Vêtements,3,19.32,0.0,19.32,57.96,5.9,,EUR
ORD101476,2023-11-17,complete,CUST5272,en_us,credit_card,SKU001,Sneaker Alpha,Chaussures,2,88.26,26.48,61.78,123.56,3.9,,EUR
ORD101477,2023-11-17,complete,CUST1694,default,paypal,SKU003,Jean Classic,Vêtements,3,55.37,0.0,55.37,166.11,5.9,,EUR
ORD101478,2023-11-17,complete,CUST7484,fr_be,bank_transfer,SKU009,Lunettes Soleil,Accessoires,3,92.38,9.24,83.14,249.42,3.9,FREESHIP,EUR
ORD101478,2023-11-17,complete,CUST7484,fr_be,bank_transfer,SKU010,Chargeur USB-C,Électronique,1,26.8,2.68,24.12,24.12,3.9,FREESHIP,EUR
ORD101479,2023-11-17,complete,CUST1117,en_us,credit_card,SKU009,Lunettes Soleil,Accessoires,2,89.65,0.0,89.65,179.3,3.9,,EUR
ORD101480,2023-11-17,complete,CUST9785,fr_be,bank_transfer,SKU009,Lunettes Soleil,Accessoires,2,86.07,0.0,86.07,172.14,0.0,,EUR
ORD101481,2023-11-17,complete,CUST5198,fr_be,bank_transfer,SKU005,Montre Solar,Électronique,2,184.23,0.0,184.23,368.46,5.9,,EUR
ORD101481,2023-11-17,complete,CUST5198,fr_be,bank_transfer,SKU009,Lunettes Soleil,Accessoires,2,88.07,0.0,88.07,176.14,5.9,,EUR
ORD101482,2023-11-17,processing,CUST7348,default,paypal,SKU005,Montre Solar,Électronique,2,211.01,0.0,211.01,422.02,9.9,,EUR
ORD101483,2023-11-17,complete,CUST5970,en_us,credit_card,SKU010,Chargeur USB-C,Électronique,2,23.0,0.0,23.0,46.0,5.9,,EUR
ORD101483,2023-11-17,complete,CUST5970,en_us,credit_card,SKU004,Sac Weekend,Accessoires,2,122.65,0.0,122.65,245.3,5.9,,EUR
ORD101484,2023-11-17,canceled,CUST3964,fr_be,paypal,SKU007,Veste Hiver,Vêtements,0,143.1,0.0,143.1,0.0,5.9,,EUR
ORD101485,2023-11-17,complete,CUST9055,en_us,bank_transfer,SKU004,Sac Weekend,Accessoires,4,125.23,12.52,112.71,450.84,5.9,,EUR
ORD101485,2023-11-17,complete,CUST9055,en_us,bank_transfer,SKU001,Sneaker Alpha,Chaussures,2,74.94,0.0,74.94,149.88,5.9,,EUR
ORD101486,2023-11-17,closed,CUST5493,fr_be,bank_transfer,SKU010,Chargeur USB-C,Électronique,2,23.48,0.0,23.48,46.96,9.9,,EUR
ORD101486,2023-11-17,closed,CUST5493,fr_be,bank_transfer,SKU006,Casquette Logo,Accessoires,1,14.33,1.43,12.9,12.9,9.9,,EUR
ORD101487,2023-11-17,complete,CUST7108,en_us,cash_on_delivery,SKU002,T-shirt Basic,Vêtements,3,20.0,0.0,20.0,60.0,5.9,SUMMER10,EUR
ORD101487,2023-11-17,complete,CUST7108,en_us,cash_on_delivery,SKU004,Sac Weekend,Accessoires,2,129.68,38.9,90.78,181.56,5.9,SUMMER10,EUR
ORD101487,2023-11-17,complete,CUST7108,en_us,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,3,75.4,0.0,75.4,226.2,5.9,SUMMER10,EUR
ORD101488,2023-11-17,complete,CUST2844,fr_be,paypal,SKU010,Chargeur USB-C,Électronique,2,26.3,0.0,26.3,52.6,3.9,,EUR
ORD101489,2023-11-17,complete,CUST8859,default,paypal,SKU001,Sneaker Alpha,Chaussures,3,73.02,14.6,58.42,175.26,0.0,FREESHIP,EUR
ORD101490,2023-11-17,complete,CUST7757,en_us,credit_card,SKU002,T-shirt Basic,Vêtements,2,18.99,0.0,18.99,37.98,5.9,,EUR
ORD101490,2023-11-17,complete,CUST7757,en_us,credit_card,SKU005,Montre Solar,Électronique,1,208.32,0.0,208.32,208.32,5.9,,EUR
ORD101491,2023-11-17,pending,CUST5455,default,paypal,SKU001,Sneaker Alpha,Chaussures,4,77.55,3.88,73.67,294.68,5.9,,EUR
ORD101492,2023-11-17,complete,CUST8132,default,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,4,82.62,0.0,82.62,330.48,5.9,,EUR
ORD101493,2023-11-17,complete,CUST8741,en_us,bank_transfer,SKU009,Lunettes Soleil,Accessoires,2,83.87,0.0,83.87,167.74,3.9,,EUR
ORD101494,2023-11-17,complete,CUST7668,fr_be,cash_on_delivery,SKU006,Casquette Logo,Accessoires,1,15.32,0.0,15.32,15.32,0.0,,EUR
ORD101495,2023-11-17,processing,CUST9102,fr_be,cash_on_delivery,SKU002,T-shirt Basic,Vêtements,4,21.45,0.0,21.45,85.8,0.0,,EUR
ORD101496,2023-11-17,processing,CUST6876,en_us,cash_on_delivery,SKU003,Jean Classic,Vêtements,4,62.72,0.0,62.72,250.88,0.0,,EUR
ORD101497,2023-11-17,complete,CUST3376,en_us,paypal,SKU004,Sac Weekend,Accessoires,4,130.24,0.0,130.24,520.96,3.9,,EUR
ORD101497,2023-11-17,complete,CUST3376,en_us,paypal,SKU007,Veste Hiver,Vêtements,3,144.13,0.0,144.13,432.39,3.9,,EUR
ORD101497,2023-11-17,complete,CUST3376,en_us,paypal,SKU009,Lunettes Soleil,Accessoires,1,89.12,8.91,80.21,80.21,3.9,,EUR
ORD101498,2023-11-17,closed,CUST5173,en_us,paypal,SKU006,Casquette Logo,Accessoires,4,14.29,0.0,14.29,57.16,3.9,,EUR
ORD101499,2023-11-18,complete,CUST7116,en_us,cash_on_delivery,SKU007,Veste Hiver,Vêtements,4,144.82,28.96,115.86,463.44,3.9,,EUR
ORD101499,2023-11-18,complete,CUST7116,en_us,cash_on_delivery,SKU007,Veste Hiver,Vêtements,3,152.01,0.0,152.01,456.03,3.9,,EUR
ORD101500,2023-11-18,complete,CUST8432,en_us,paypal,SKU008,Chaussettes Pack,Vêtements,2,10.25,1.03,9.22,18.44,3.9,SUMMER10,EUR
ORD101501,2023-11-18,complete,CUST6022,fr_be,cash_on_delivery,SKU009,Lunettes Soleil,Accessoires,4,87.17,0.0,87.17,348.68,5.9,,EUR
ORD101502,2023-11-18,complete,CUST1265,default,credit_card,SKU002,T-shirt Basic,Vêtements,4,20.18,4.04,16.14,64.56,0.0,,EUR
ORD101503,2023-11-18,closed,CUST7912,default,cash_on_delivery,SKU005,Montre Solar,Électronique,1,193.06,0.0,193.06,193.06,3.9,,EUR
ORD101503,2023-11-18,closed,CUST7912,default,cash_on_delivery,SKU005,Montre Solar,Électronique,1,219.87,0.0,219.87,219.87,3.9,,EUR
ORD101503,2023-11-18,closed,CUST7912,default,cash_on_delivery,SKU008,Chaussettes Pack,Vêtements,1,9.95,0.0,9.95,9.95,3.9,,EUR
ORD101504,2023-11-18,complete,CUST1516,default,bank_transfer,SKU008,Chaussettes Pack,Vêtements,3,9.74,0.0,9.74,29.22,5.9,,EUR
ORD101505,2023-11-18,complete,CUST2605,en_us,bank_transfer,SKU001,Sneaker Alpha,Chaussures,4,75.54,0.0,75.54,302.16,0.0,,EUR
ORD101506,2023-11-18,complete,CUST2422,default,credit_card,SKU002,T-shirt Basic,Vêtements,3,20.03,0.0,20.03,60.09,9.9,,EUR
ORD101506,2023-11-18,complete,CUST2422,default,credit_card,SKU004,Sac Weekend,Accessoires,3,113.7,0.0,113.7,341.1,9.9,,EUR
ORD101507,2023-11-18,complete,CUST8392,default,cash_on_delivery,SKU010,Chargeur USB-C,Électronique,2,27.44,0.0,27.44,54.88,9.9,WELCOME15,EUR
ORD101508,2023-11-18,complete,CUST8281,fr_be,paypal,SKU010,Chargeur USB-C,Électronique,1,25.43,0.0,25.43,25.43,5.9,,EUR
ORD101508,2023-11-18,complete,CUST8281,fr_be,paypal,SKU001,Sneaker Alpha,Chaussures,2,84.33,0.0,84.33,168.66,5.9,,EUR
ORD101508,2023-11-18,complete,CUST8281,fr_be,paypal,SKU009,Lunettes Soleil,Accessoires,1,86.3,0.0,86.3,86.3,5.9,,EUR
ORD101509,2023-11-18,complete,CUST3666,fr_be,bank_transfer,SKU002,T-shirt Basic,Vêtements,1,19.5,3.9,15.6,15.6,0.0,WELCOME15,EUR
ORD101510,2023-11-18,processing,CUST7345,fr_be,paypal,SKU004,Sac Weekend,Accessoires,2,136.24,0.0,136.24,272.48,9.9,WELCOME15,EUR
